featureid,species,catch,year_min,year_max
201496115,BKT,1,2007,2007
201496121,BKT,0,NA,NA
201496123,BKT,0,NA,NA
201496124,BKT,1,1991,1991
201496130,BKT,0,NA,NA
201496137,BKT,0,NA,NA
201496165,BKT,2,1991,1991
201496168,BKT,0,NA,NA
201496177,BKT,0,NA,NA
201496182,BKT,0,NA,NA
201496199,BKT,0,NA,NA
201496201,BKT,0,NA,NA
201496202,BKT,0,NA,NA
201496217,BKT,0,NA,NA
201496226,BKT,0,NA,NA
201496249,BKT,0,NA,NA
201496252,BKT,0,NA,NA
201496256,BKT,0,NA,NA
201496258,BKT,0,NA,NA
201496261,BKT,0,NA,NA
201496262,BKT,0,NA,NA
201496267,BKT,0,NA,NA
201496273,BKT,0,NA,NA
201496286,BKT,0,NA,NA
201496287,BKT,0,NA,NA
201496298,BKT,1,1991,1991
201496300,BKT,5,1991,1991
201496305,BKT,0,NA,NA
201496324,BKT,3,1991,1991
201496333,BKT,0,NA,NA
201496335,BKT,0,NA,NA
201496348,BKT,0,NA,NA
201496352,BKT,0,NA,NA
201496374,BKT,0,NA,NA
201496385,BKT,0,NA,NA
201496419,BKT,0,NA,NA
201496420,BKT,0,NA,NA
201496424,BKT,0,NA,NA
201496438,BKT,0,NA,NA
201496453,BKT,0,NA,NA
201496461,BKT,0,NA,NA
201496473,BKT,0,NA,NA
201496485,BKT,0,NA,NA
201496498,BKT,0,NA,NA
201496520,BKT,0,NA,NA
201496531,BKT,0,NA,NA
201496532,BKT,0,NA,NA
201496564,BKT,0,NA,NA
201496574,BKT,0,NA,NA
201496584,BKT,0,NA,NA
201496597,BKT,0,NA,NA
201496612,BKT,0,NA,NA
201496625,BKT,0,NA,NA
201496642,BKT,3,2000,2005
201496671,BKT,0,NA,NA
201496673,BKT,1,2007,2007
201496686,BKT,0,NA,NA
201496698,BKT,0,NA,NA
201496705,BKT,0,NA,NA
201496713,BKT,0,NA,NA
201496717,BKT,3,2007,2007
201496718,BKT,0,NA,NA
201496745,BKT,0,NA,NA
201496754,BKT,0,NA,NA
201496756,BKT,5,2006,2007
201496760,BKT,1,2007,2007
201496783,BKT,0,NA,NA
201496789,BKT,0,NA,NA
201496831,BKT,0,NA,NA
201496832,BKT,1,2007,2007
201496858,BKT,0,NA,NA
201496871,BKT,0,NA,NA
201496872,BKT,0,NA,NA
201496879,BKT,0,NA,NA
201496880,BKT,0,NA,NA
201496889,BKT,0,NA,NA
201496890,BKT,0,NA,NA
201496896,BKT,0,NA,NA
201496901,BKT,0,NA,NA
201496904,BKT,0,NA,NA
201496907,BKT,0,NA,NA
201496923,BKT,3,2007,2007
201496948,BKT,0,NA,NA
201496951,BKT,1,2010,2010
201496958,BKT,0,NA,NA
201496962,BKT,0,NA,NA
201496970,BKT,0,NA,NA
201496977,BKT,0,NA,NA
201497006,BKT,0,NA,NA
201497025,BKT,0,NA,NA
201497030,BKT,0,NA,NA
201497038,BKT,0,NA,NA
201497050,BKT,0,NA,NA
201497051,BKT,0,NA,NA
201497061,BKT,0,NA,NA
201497080,BKT,0,NA,NA
201497129,BKT,1,2007,2007
201497150,BKT,0,NA,NA
201497178,BKT,0,NA,NA
201497194,BKT,2,2007,2007
201497204,BKT,0,NA,NA
201497218,BKT,0,NA,NA
201497230,BKT,3,2007,2007
201497232,BKT,0,NA,NA
201497248,BKT,1,2007,2007
201497254,BKT,0,NA,NA
201497261,BKT,0,NA,NA
202975871,BKT,0,NA,NA
202976394,BKT,0,NA,NA
202976726,BKT,0,NA,NA
202979424,BKT,0,NA,NA
202979671,BKT,0,NA,NA
202979680,BKT,0,NA,NA
202979687,BKT,0,NA,NA
202980466,BKT,0,NA,NA
201411188,BKT,1,2001,2001
201411441,BKT,80,2010,2010
201411454,BKT,28,2010,2010
201411464,BKT,8,2010,2010
201411556,BKT,7,2002,2002
201411567,BKT,57,2010,2010
201411569,BKT,4,2010,2010
201411595,BKT,1,2010,2010
201411636,BKT,7,2010,2010
201411648,BKT,4,2010,2010
201411675,BKT,130,2006,2010
201411690,BKT,31,2006,2006
201411718,BKT,23,2010,2010
201411730,BKT,7,2007,2007
201411735,BKT,14,2010,2010
201411784,BKT,99,2010,2010
201411786,BKT,33,2010,2010
201411821,BKT,80,2010,2010
201411823,BKT,1,2007,2007
201411830,BKT,5,2007,2007
201411834,BKT,5,2007,2007
201411836,BKT,1,2010,2010
201411845,BKT,4,2002,2002
201411862,BKT,25,2010,2010
201411879,BKT,29,2010,2010
201411885,BKT,17,2010,2010
201411911,BKT,48,2010,2010
201411913,BKT,3,2010,2010
201411945,BKT,62,2010,2010
201411993,BKT,27,2010,2010
201412001,BKT,11,2007,2007
201412009,BKT,21,2010,2010
201412010,BKT,18,2010,2010
201412012,BKT,21,2010,2010
201412029,BKT,2,2007,2007
201412044,BKT,2,2007,2007
201412048,BKT,35,2010,2010
201412056,BKT,29,2010,2010
201412090,BKT,52,2010,2010
201412105,BKT,71,2010,2010
201412133,BKT,18,2010,2010
201412153,BKT,6,2010,2010
201412157,BKT,50,2010,2010
201412194,BKT,44,2010,2010
201412226,BKT,25,2010,2010
201412227,BKT,72,2010,2010
201412233,BKT,3,2010,2010
201412237,BKT,41,2010,2010
201412250,BKT,4,2007,2007
201412270,BKT,4,2007,2007
201412309,BKT,1,2010,2010
201412346,BKT,6,2007,2007
201412351,BKT,41,2010,2010
201412371,BKT,8,2010,2010
201412377,BKT,19,2010,2010
201412394,BKT,27,2010,2010
201412413,BKT,26,2010,2010
201412418,BKT,7,2007,2007
201412427,BKT,8,2007,2007
201412493,BKT,8,2007,2007
201412496,BKT,73,2007,2007
201412498,BKT,7,2007,2007
201412520,BKT,1,2007,2007
201412548,BKT,1,2010,2010
201412570,BKT,3,2007,2007
201412583,BKT,23,2010,2010
201412596,BKT,4,2007,2007
201412597,BKT,3,2007,2007
201412649,BKT,8,2010,2010
201412685,BKT,24,2010,2010
201412686,BKT,15,2010,2010
201412762,BKT,6,2007,2007
201412771,BKT,9,2007,2007
201412842,BKT,15,2010,2010
201412855,BKT,3,2010,2010
201412878,BKT,8,2007,2007
201412894,BKT,5,2007,2007
201412927,BKT,21,2010,2010
201413025,BKT,3,2007,2007
201413035,BKT,5,2007,2007
201413060,BKT,4,2007,2007
201413063,BKT,8,2007,2007
201413089,BKT,12,2005,2005
201413096,BKT,5,2007,2007
201413101,BKT,5,2007,2007
201413103,BKT,6,2007,2007
201413120,BKT,4,2007,2007
201413181,BKT,2,2007,2007
201413188,BKT,38,2007,2007
201413191,BKT,27,2010,2010
201413193,BKT,9,2007,2007
201413197,BKT,4,2007,2007
201413201,BKT,10,2010,2010
201413204,BKT,12,2007,2007
201413228,BKT,2,2010,2010
201413295,BKT,15,2007,2007
201413364,BKT,4,2007,2007
201413366,BKT,2,2010,2010
201413367,BKT,2,2010,2010
201413428,BKT,10,2007,2007
201413450,BKT,10,2007,2007
201413454,BKT,11,2007,2007
201413508,BKT,13,2007,2007
201413512,BKT,5,2007,2007
201413580,BKT,8,2007,2007
201413616,BKT,7,2007,2007
201413779,BKT,5,1993,1993
201413853,BKT,11,2007,2007
201413873,BKT,7,2007,2007
201413968,BKT,18,2007,2007
201413979,BKT,12,2007,2007
201414018,BKT,6,2010,2010
201414030,BKT,23,2010,2010
201414041,BKT,11,2007,2007
201414054,BKT,15,2007,2007
201414104,BKT,4,2010,2010
201414105,BKT,3,2010,2010
201414135,BKT,1,2010,2010
201414166,BKT,8,2010,2010
201414182,BKT,8,2007,2007
201414186,BKT,13,2010,2010
201414189,BKT,7,2007,2007
201414220,BKT,1,2007,2007
201414236,BKT,1,2007,2007
201414273,BKT,14,2010,2010
201414274,BKT,1,2010,2010
201414276,BKT,5,2007,2007
201414427,BKT,8,2007,2007
201414533,BKT,19,2007,2007
201414549,BKT,4,2007,2007
201414567,BKT,7,2007,2007
201414594,BKT,8,2007,2007
201414604,BKT,62,1999,2007
201414701,BKT,33,2007,2007
201414702,BKT,14,2007,2007
201414746,BKT,2,2007,2007
201414761,BKT,2,2007,2007
201414799,BKT,12,2007,2007
201414812,BKT,2,2007,2007
201414832,BKT,4,2007,2007
201414844,BKT,1,2007,2007
201414874,BKT,2,2007,2007
201414900,BKT,11,2007,2007
201414921,BKT,31,2010,2010
201415009,BKT,1,2007,2007
201415041,BKT,33,2010,2010
201415054,BKT,7,2007,2007
201415057,BKT,16,2010,2010
201415080,BKT,4,2007,2007
201415123,BKT,38,2010,2010
201415124,BKT,6,2007,2007
201415130,BKT,19,2010,2010
201415180,BKT,65,2010,2010
201415204,BKT,17,2001,2001
201415237,BKT,1,2007,2007
201415245,BKT,18,2010,2010
201415254,BKT,1,2010,2010
201415274,BKT,5,2007,2007
201415275,BKT,3,2007,2007
201415291,BKT,10,2007,2007
201415354,BKT,6,2007,2007
201415386,BKT,6,2007,2007
201415407,BKT,25,2008,2008
201415433,BKT,20,2010,2010
201415457,BKT,6,2007,2007
201415458,BKT,3,2010,2010
201415463,BKT,2,2007,2007
201415465,BKT,18,2007,2007
201415467,BKT,3,2010,2010
201415477,BKT,8,2007,2007
201415480,BKT,7,2007,2007
201415488,BKT,2,2007,2007
201415518,BKT,3,2007,2007
201415530,BKT,2,2007,2007
201415580,BKT,26,2010,2010
201415642,BKT,7,2010,2010
201415652,BKT,20,2010,2010
201415657,BKT,23,2010,2010
201415740,BKT,9,2007,2007
201415829,BKT,33,2008,2008
201415833,BKT,29,2008,2008
201415848,BKT,2,2008,2008
201415857,BKT,1,2007,2007
201415879,BKT,3,2007,2007
201415919,BKT,40,2010,2010
201415982,BKT,15,2007,2007
201415990,BKT,7,2008,2008
201416000,BKT,7,2008,2008
201416016,BKT,5,2008,2008
201416017,BKT,2,2008,2008
201416038,BKT,5,2007,2007
201416052,BKT,1,2010,2010
201416104,BKT,22,2008,2008
201416110,BKT,11,2008,2008
201416128,BKT,3,2007,2007
201416185,BKT,21,2008,2008
201416192,BKT,0,2007,2007
201416216,BKT,5,2008,2008
201416256,BKT,13,2007,2007
201416260,BKT,21,2008,2008
201416282,BKT,23,2007,2007
201416428,BKT,4,2007,2007
201416433,BKT,4,2007,2007
201416441,BKT,21,2010,2010
201416445,BKT,1,2010,2010
201416497,BKT,31,2008,2008
201416509,BKT,17,2007,2007
201416513,BKT,9,2007,2007
201416555,BKT,6,2007,2007
201416565,BKT,23,2008,2008
201416611,BKT,8,2008,2008
201416623,BKT,48,2010,2010
201416638,BKT,3,2007,2007
201416639,BKT,4,2007,2007
201416649,BKT,22,2010,2010
201416665,BKT,1,2007,2007
201416683,BKT,4,2007,2007
201416701,BKT,3,2008,2008
201416717,BKT,12,2008,2008
201416782,BKT,14,2006,2006
201416791,BKT,5,2007,2007
201416824,BKT,14,2008,2008
201416947,BKT,25,2007,2007
201416968,BKT,29,2006,2006
201417069,BKT,1,2008,2008
201417070,BKT,1,2008,2008
201417115,BKT,7,2007,2007
201417118,BKT,6,2007,2007
201417122,BKT,25,2006,2006
201417262,BKT,6,2007,2007
201417299,BKT,21,2006,2010
201417301,BKT,4,2007,2007
201417320,BKT,6,2007,2007
201417328,BKT,21,2010,2010
201417332,BKT,2,2007,2007
201417357,BKT,7,2008,2008
201417410,BKT,2,2007,2007
201417411,BKT,20,2007,2007
201417418,BKT,2,2008,2008
201417421,BKT,30,2006,2010
201417422,BKT,6,2001,2001
201417447,BKT,23,2007,2007
201417483,BKT,31,2010,2010
201417486,BKT,4,2008,2008
201417501,BKT,10,2008,2008
201417508,BKT,5,2007,2007
201417552,BKT,8,2003,2010
201417557,BKT,27,2007,2007
201417581,BKT,3,2007,2007
201417692,BKT,8,2007,2007
201417735,BKT,5,2007,2007
201417767,BKT,3,2008,2008
201417807,BKT,7,2008,2008
201417813,BKT,16,2007,2007
201417823,BKT,4,2010,2010
201417850,BKT,2,2007,2007
201417877,BKT,2,2008,2008
201417906,BKT,3,2008,2008
201417908,BKT,7,2007,2007
201417926,BKT,5,2007,2007
201417947,BKT,3,2008,2008
201417971,BKT,30,2006,2010
201418028,BKT,1,2008,2008
201418034,BKT,11,2007,2007
201418059,BKT,1,2007,2007
201418083,BKT,13,2006,2006
201418084,BKT,7,2008,2008
201418109,BKT,5,2008,2008
201418157,BKT,4,2007,2007
201418163,BKT,13,2007,2007
201418173,BKT,8,2008,2008
201418213,BKT,22,2008,2008
201418236,BKT,15,2008,2008
201418264,BKT,2,2008,2008
201418269,BKT,9,2008,2008
201418291,BKT,6,2008,2008
201418304,BKT,11,2008,2008
201418313,BKT,2,2007,2007
201418374,BKT,10,2008,2008
201418398,BKT,27,2008,2008
201418409,BKT,7,2007,2007
201418444,BKT,17,2008,2008
201418502,BKT,14,2007,2007
201418565,BKT,8,2008,2008
201418569,BKT,13,2008,2008
201418620,BKT,2,2007,2007
201418662,BKT,18,2008,2008
201418664,BKT,10,2007,2007
201418681,BKT,8,2008,2008
201418686,BKT,27,2008,2008
201418697,BKT,2,2008,2008
201418717,BKT,1,2007,2007
201418855,BKT,3,2007,2007
201418876,BKT,20,2008,2008
201418879,BKT,4,2008,2008
201418898,BKT,2,2007,2007
201418922,BKT,11,2008,2008
201418958,BKT,24,2008,2008
201418981,BKT,18,2008,2008
201418986,BKT,2,2008,2008
201419009,BKT,6,2008,2008
201419085,BKT,3,2008,2008
201419121,BKT,7,2008,2008
201419171,BKT,9,2007,2007
201419181,BKT,17,2007,2007
201419208,BKT,11,2008,2008
201419219,BKT,2,2008,2008
201419228,BKT,1,2008,2008
201419230,BKT,6,2008,2008
201419325,BKT,12,2008,2008
201419332,BKT,4,2008,2008
201419370,BKT,3,2008,2008
201419391,BKT,21,2008,2008
201419392,BKT,1,2007,2007
201419397,BKT,1,2008,2008
201419416,BKT,2,2008,2008
201419461,BKT,2,2010,2010
201419625,BKT,2,2007,2007
201419642,BKT,28,2010,2010
201419654,BKT,6,2008,2008
201419667,BKT,10,2009,2009
201419732,BKT,4,2008,2008
201419757,BKT,13,2007,2007
201419765,BKT,10,2009,2009
201419770,BKT,11,2007,2007
201419785,BKT,5,2008,2008
201419819,BKT,14,2007,2007
201419834,BKT,15,2008,2008
201419886,BKT,2,2008,2008
201419891,BKT,7,2008,2008
201419910,BKT,8,2007,2007
201419932,BKT,3,2008,2008
201419935,BKT,6,2008,2008
201419940,BKT,2,2008,2008
201419976,BKT,14,2007,2007
201419977,BKT,4,2007,2007
201420010,BKT,3,2007,2007
201420014,BKT,1,2008,2008
201420023,BKT,2,2007,2007
201420053,BKT,2,2008,2008
201420074,BKT,6,2002,2002
201420087,BKT,1,2007,2007
201420093,BKT,1,2008,2008
201420118,BKT,1,2008,2008
201420127,BKT,6,2008,2008
201420163,BKT,3,2008,2008
201420173,BKT,4,2008,2008
201420188,BKT,4,2008,2008
201420192,BKT,18,2008,2008
201420205,BKT,16,2007,2007
201420208,BKT,7,2008,2008
201420221,BKT,15,2008,2008
201420256,BKT,10,2008,2008
201420329,BKT,8,2008,2008
201420350,BKT,2,2008,2008
201420359,BKT,5,2008,2008
201420378,BKT,2,2008,2008
201420380,BKT,1,2008,2008
201420381,BKT,5,2008,2008
201420392,BKT,9,2008,2008
201420420,BKT,3,2008,2008
201420422,BKT,23,2008,2008
201420423,BKT,4,2008,2008
201420446,BKT,8,2007,2007
201420462,BKT,4,2007,2007
201420470,BKT,1,2008,2008
201420473,BKT,4,2008,2008
201420475,BKT,8,2008,2008
201420495,BKT,11,2007,2007
201420502,BKT,1,2007,2007
201420525,BKT,7,2008,2008
201420544,BKT,24,2008,2008
201420586,BKT,16,2007,2007
201420599,BKT,30,2008,2008
201420635,BKT,1,2008,2008
201420659,BKT,28,2008,2008
201420670,BKT,10,2008,2008
201420677,BKT,5,2007,2007
201420681,BKT,11,2008,2008
201420713,BKT,16,2008,2008
201420717,BKT,19,2008,2008
201420734,BKT,4,2008,2008
201420759,BKT,14,2008,2008
201420774,BKT,6,2007,2007
201420785,BKT,10,2006,2006
201420809,BKT,20,2008,2008
201420819,BKT,13,2008,2008
201420864,BKT,35,2008,2008
201420892,BKT,5,2008,2008
201420893,BKT,5,2008,2008
201420928,BKT,5,2008,2008
201420966,BKT,15,2008,2008
201421019,BKT,4,2007,2007
201421020,BKT,4,2006,2007
201421022,BKT,2,2008,2008
201421028,BKT,8,2008,2008
201421060,BKT,17,2008,2008
201421067,BKT,3,2006,2007
201421092,BKT,1,2008,2008
201421110,BKT,5,2008,2008
201421148,BKT,16,2007,2007
201421159,BKT,11,2007,2007
201421163,BKT,9,2008,2008
201421181,BKT,2,2008,2008
201421192,BKT,1,2008,2008
201421227,BKT,14,2007,2007
201421233,BKT,3,2008,2008
201421236,BKT,11,2008,2008
201421256,BKT,2,2008,2008
201421257,BKT,5,2007,2007
201421371,BKT,4,2008,2008
201421411,BKT,1,2007,2007
201421413,BKT,8,2007,2007
201421448,BKT,8,2008,2008
201421469,BKT,9,2008,2008
201421476,BKT,1,2008,2008
201421489,BKT,6,2007,2007
201421549,BKT,10,2008,2008
201421553,BKT,14,2007,2007
201421554,BKT,4,2007,2007
201421573,BKT,10,2008,2008
201421576,BKT,6,2008,2008
201421581,BKT,3,2008,2008
201421590,BKT,7,2007,2007
201421623,BKT,9,2007,2007
201421629,BKT,3,2008,2008
201421660,BKT,4,2008,2008
201421678,BKT,5,2008,2008
201421728,BKT,6,2007,2007
201421772,BKT,4,2007,2007
201421777,BKT,4,2007,2007
201421787,BKT,2,2008,2008
201421788,BKT,6,2007,2007
201421805,BKT,10,2010,2010
201421813,BKT,1,2007,2007
201421815,BKT,18,2008,2008
201421816,BKT,5,2008,2008
201421904,BKT,2,2008,2008
201421908,BKT,10,2008,2008
201421914,BKT,4,2008,2008
201421933,BKT,5,2008,2008
201421938,BKT,1,2007,2007
201421945,BKT,3,2008,2008
201421949,BKT,3,2007,2007
201421956,BKT,12,2008,2008
201421986,BKT,1,2007,2007
201422053,BKT,13,2007,2007
201422086,BKT,6,2008,2008
201422095,BKT,6,2008,2008
201422111,BKT,6,2008,2008
201422159,BKT,5,2007,2007
201422190,BKT,5,2007,2007
201422253,BKT,1,2008,2008
201422283,BKT,7,2008,2008
201422295,BKT,13,2007,2007
201422334,BKT,3,2007,2007
201422387,BKT,8,2007,2007
201422388,BKT,1,2007,2007
201422390,BKT,1,2007,2007
201422391,BKT,23,2007,2007
201422420,BKT,18,2008,2008
201422422,BKT,1,2007,2007
201422431,BKT,1,2008,2008
201422440,BKT,3,2008,2008
201422457,BKT,22,2007,2007
201422477,BKT,7,2007,2007
201422512,BKT,4,2007,2007
201422542,BKT,8,2008,2008
201422572,BKT,11,2007,2007
201422580,BKT,3,2008,2008
201422607,BKT,10,2007,2007
201422633,BKT,1,2007,2007
201422645,BKT,6,2007,2007
201422647,BKT,4,2007,2007
201422694,BKT,8,2010,2010
201422736,BKT,20,2008,2008
201422797,BKT,2,2007,2007
201422800,BKT,4,2008,2008
201422808,BKT,5,2007,2007
201422810,BKT,2,2007,2007
201422838,BKT,8,2007,2007
201422859,BKT,1,2010,2010
201422877,BKT,1,2007,2007
201422878,BKT,2,2007,2007
201422881,BKT,3,2008,2008
201422894,BKT,3,2007,2007
201422899,BKT,3,2007,2007
201422941,BKT,26,2007,2007
201422971,BKT,8,2007,2007
201422972,BKT,18,2010,2010
201422989,BKT,2,2007,2007
201422990,BKT,5,2007,2007
201423000,BKT,3,2007,2007
201423042,BKT,12,2007,2007
201423071,BKT,7,2007,2007
201423166,BKT,1,2007,2007
201423169,BKT,8,2007,2007
201423183,BKT,2,2007,2007
201423187,BKT,2,2007,2007
201423246,BKT,8,2007,2007
201423275,BKT,0,2010,2010
201423286,BKT,5,2007,2007
201423341,BKT,8,2007,2007
201423389,BKT,5,2007,2007
201423425,BKT,1,2007,2007
201423489,BKT,9,2007,2007
201423594,BKT,1,2007,2007
201423605,BKT,17,2007,2007
201423634,BKT,9,2007,2007
201423640,BKT,7,2007,2007
201423665,BKT,9,2007,2007
201423714,BKT,2,2007,2007
201423790,BKT,10,2007,2007
201423791,BKT,6,2007,2007
201423810,BKT,39,2008,2008
201423817,BKT,5,2007,2007
201423818,BKT,2,2007,2007
201423821,BKT,8,2007,2007
201423844,BKT,2,2007,2007
201423870,BKT,6,2008,2008
201423896,BKT,24,2007,2007
201423965,BKT,6,2007,2007
201424081,BKT,0,2010,2010
201424086,BKT,9,2007,2007
201424143,BKT,2,2007,2007
201424187,BKT,12,2008,2008
201424260,BKT,9,2007,2007
201424283,BKT,6,2007,2007
201424294,BKT,3,2007,2007
201424422,BKT,1,2007,2007
201424467,BKT,2,2007,2007
201424484,BKT,8,2008,2008
201424622,BKT,3,2007,2007
201424699,BKT,18,2008,2008
201424779,BKT,28,2007,2007
201424787,BKT,3,2008,2008
201424817,BKT,13,2007,2007
201424834,BKT,9,2008,2008
201424856,BKT,5,2007,2007
201424927,BKT,2,2007,2007
201424982,BKT,10,2007,2007
201424983,BKT,2,2007,2007
201425003,BKT,2,2007,2007
201425021,BKT,11,2007,2007
201425086,BKT,9,2007,2007
201425109,BKT,8,2008,2008
201425118,BKT,1,2007,2007
201425150,BKT,2,2008,2008
201425184,BKT,8,2008,2008
201425206,BKT,34,2007,2007
201425230,BKT,27,2007,2007
201425296,BKT,6,2007,2007
201425318,BKT,1,2008,2008
201425358,BKT,14,2008,2008
201425388,BKT,1,2008,2008
201425429,BKT,2,2007,2007
201425544,BKT,2,2008,2008
201425566,BKT,3,2007,2007
201425603,BKT,2,2007,2007
201425639,BKT,3,2007,2007
201425659,BKT,13,2007,2007
201425690,BKT,7,2007,2007
201425795,BKT,1,2008,2008
201425838,BKT,2,2008,2008
201425854,BKT,2,2008,2008
201425857,BKT,2,2007,2007
201426013,BKT,16,2010,2010
201426019,BKT,1,2008,2008
201426029,BKT,1,2007,2007
201426038,BKT,1,2007,2007
201426043,BKT,8,2007,2007
201426050,BKT,3,2007,2007
201426061,BKT,3,2010,2010
201426084,BKT,3,2008,2008
201426104,BKT,3,2010,2010
201426127,BKT,7,2007,2007
201426171,BKT,21,2008,2008
201426201,BKT,6,2007,2007
201426271,BKT,1,2007,2007
201426314,BKT,6,2007,2007
201426382,BKT,1,2007,2007
201426387,BKT,1,2007,2007
201426401,BKT,1,2007,2007
201426418,BKT,7,2007,2007
201426473,BKT,2,2007,2007
201426478,BKT,6,2007,2007
201426479,BKT,4,2007,2007
201426552,BKT,11,2007,2007
201426616,BKT,4,2007,2007
201426658,BKT,11,2007,2007
201426685,BKT,0,2005,2005
201426724,BKT,2,2007,2007
201426732,BKT,4,2007,2007
201426765,BKT,6,2008,2008
201426861,BKT,36,2007,2007
201426902,BKT,8,2007,2007
201426918,BKT,4,2007,2007
201426958,BKT,2,2007,2007
201426997,BKT,3,2007,2007
201427074,BKT,2,2008,2008
201427075,BKT,5,2008,2008
201427108,BKT,1,2007,2007
201427191,BKT,9,2007,2007
201427203,BKT,12,2007,2007
201427222,BKT,5,2007,2007
201427360,BKT,2,2007,2007
201427399,BKT,5,2007,2007
201427410,BKT,9,2007,2007
201427420,BKT,3,2007,2007
201427425,BKT,3,2008,2008
201427429,BKT,3,2007,2007
201427464,BKT,1,2008,2008
201427472,BKT,1,2008,2008
201427532,BKT,2,2007,2007
201427633,BKT,12,2007,2007
201427668,BKT,6,2008,2008
201427761,BKT,6,2006,2006
201427766,BKT,7,2007,2007
201427779,BKT,20,2007,2007
201427833,BKT,1,2006,2006
201427835,BKT,1,2007,2007
201427846,BKT,9,2007,2007
201427879,BKT,2,2007,2007
201427936,BKT,20,2006,2006
201427940,BKT,1,2007,2007
201427942,BKT,1,2007,2007
201427973,BKT,10,2008,2008
201428044,BKT,1,2007,2007
201428045,BKT,5,2007,2007
201428067,BKT,5,2007,2007
201428080,BKT,9,2007,2007
201428095,BKT,9,2007,2007
201428139,BKT,4,2006,2006
201428168,BKT,5,2007,2007
201428224,BKT,13,2007,2007
201428312,BKT,7,2007,2007
201428379,BKT,5,2007,2007
201428384,BKT,7,2007,2007
201428390,BKT,4,2007,2007
201428440,BKT,11,2007,2007
201428488,BKT,12,2007,2007
201428492,BKT,2,2007,2007
201428512,BKT,3,2006,2006
201428522,BKT,1,2007,2007
201428530,BKT,4,2006,2006
201428550,BKT,27,2007,2007
201428560,BKT,2,2007,2007
201428570,BKT,4,2007,2007
201428580,BKT,5,2007,2007
201428582,BKT,30,2007,2007
201428583,BKT,9,2007,2007
201428607,BKT,15,2006,2006
201428623,BKT,6,2007,2007
201428640,BKT,7,2007,2007
201428655,BKT,2,2007,2007
201428702,BKT,15,2006,2006
201428733,BKT,2,2007,2007
201428734,BKT,1,2007,2007
201428803,BKT,2,2007,2007
201428824,BKT,1,2006,2006
201428884,BKT,1,2010,2010
201428904,BKT,1,2007,2007
201428935,BKT,1,2007,2007
201429019,BKT,5,2008,2008
201429035,BKT,12,2008,2008
201429037,BKT,16,2007,2007
201429046,BKT,22,2008,2008
201429063,BKT,6,2008,2008
201429068,BKT,2,2007,2007
201429087,BKT,1,2007,2007
201429098,BKT,11,2007,2007
201429156,BKT,14,2008,2008
201429169,BKT,17,2007,2007
201429175,BKT,1,2007,2007
201429215,BKT,4,2006,2006
201429217,BKT,7,2008,2008
201429261,BKT,2,2007,2007
201429265,BKT,9,2007,2007
201429275,BKT,18,2008,2008
201429340,BKT,6,2006,2006
201429348,BKT,5,2007,2007
201429370,BKT,7,2008,2008
201429381,BKT,3,2008,2008
201429406,BKT,2,2007,2007
201429546,BKT,6,2007,2007
201429607,BKT,2,2008,2008
201429748,BKT,5,2007,2007
201429762,BKT,15,2008,2008
201429763,BKT,0,2010,2010
201429840,BKT,5,2008,2008
201429918,BKT,1,2007,2007
201429920,BKT,15,2008,2008
201429986,BKT,27,2007,2007
201430153,BKT,2,2008,2008
201430172,BKT,15,2007,2007
201430177,BKT,23,2007,2007
201430201,BKT,1,2008,2008
201430269,BKT,6,2008,2008
201430303,BKT,4,2008,2008
201430404,BKT,1,2005,2005
201430472,BKT,18,2008,2008
201430505,BKT,16,1991,1991
201430519,BKT,7,2008,2008
201430526,BKT,12,2007,2007
201430575,BKT,7,2005,2005
201430589,BKT,2,2007,2007
201430693,BKT,9,2008,2008
201430725,BKT,12,2010,2010
201430731,BKT,29,1991,1991
201430739,BKT,6,2008,2008
201430816,BKT,6,2008,2008
201430867,BKT,18,2008,2008
201430878,BKT,6,2008,2008
201430896,BKT,2,2008,2008
201430940,BKT,1,2010,2010
201430963,BKT,4,2008,2008
201430974,BKT,2,2008,2008
201431023,BKT,48,2008,2008
201431024,BKT,8,2007,2007
201431033,BKT,9,2008,2008
201431091,BKT,16,2007,2007
201431124,BKT,6,2008,2008
201431172,BKT,9,2008,2008
201431173,BKT,5,2008,2008
201431203,BKT,4,2010,2010
201431208,BKT,1,2008,2008
201431226,BKT,14,2006,2006
201431288,BKT,8,2007,2007
201431335,BKT,15,2007,2007
201431369,BKT,3,2006,2006
201431375,BKT,8,2007,2007
201431446,BKT,38,1995,1995
201431508,BKT,8,2008,2008
201431534,BKT,10,2006,2006
201431590,BKT,9,2007,2007
201431620,BKT,3,2008,2008
201431633,BKT,9,2007,2007
201431642,BKT,9,2007,2007
201431645,BKT,1,2007,2007
201431747,BKT,1,2008,2008
201431760,BKT,2,1994,1994
201431770,BKT,3,2008,2008
201431905,BKT,8,2008,2008
201431928,BKT,12,2008,2008
201431936,BKT,23,2008,2008
201431945,BKT,12,2008,2008
201431979,BKT,12,2007,2007
201432084,BKT,3,2007,2007
201432156,BKT,9,2008,2008
201432157,BKT,12,2008,2008
201432212,BKT,1,2008,2008
201432227,BKT,16,2010,2010
201432277,BKT,46,2007,2007
201432349,BKT,16,2007,2007
201432357,BKT,8,2007,2007
201432363,BKT,3,2010,2010
201432423,BKT,8,2008,2008
201432443,BKT,22,2007,2007
